wiki/learning/rate-limiting-token-bucket.md	The Token Bucket	**A token bucket has a capacity and a refill rate**; each request spends one token, and a request arriving at an empty bucket is rejected or waits for a token.\n**The refill rate is the long-run limit and the capacity is the burst you tolerate** — a capacity of 1 turns the bucket into a strict rate with no bursts at all.\n**A token bucket needs no background timer**: store the tokens left and the time they were last counted, and top up lazily when a request arrives.\n**The same two numbers work per client, per API key or per endpoint**, so a limiter for thousands of clients is just a table of pairs.\n**The three pitfalls are several servers, clock jumps and costly requests**: each server with its own bucket multiplies the limit, a backwards clock makes elapsed time negative, and not every request should cost one token.\n**A client that has been idle starts with a full bucket**, so the first burst after a quiet spell is always the largest.\n**Tidewater's carrier loader uses a capacity of 5 refilling at 0.6 a second**, which turned an eight-minute full-day load into nine minutes with no rate-limit errors.
wiki/people/dayo.md	Dayo (she/her)	**Dayo turned thirty at the end of April 2026** and wanted everyone in London for it.\n**Mira Okafor said yes to Dayo's birthday before checking the calendar**, on 9 March 2026 — "which is how I end up double-booked."\n**Mira Okafor booked the train to London for the end of April** on 16 March 2026, and packed for the trip on 21 April 2026.\n**How Dayo relates to Mira Okafor has not been stated** in anything captured so far, and is not guessed here.\n**Dayo's pronouns are she/her**, as Mira Okafor wrote them on 9 March 2026.
wiki/people/hannah-voss.md	Hannah Voss (she/her)	**Hannah Voss is the ops lead at Harbor Analytics** and runs the ops floor of about fifteen people that Tidewater is built for.\n**Hannah Voss chose Tidewater's definition of "late"** at the kickoff on 10 March 2026: delivered after the date promised to the customer. Finance's meaning, invoiced after delivery, became a separate KPI called "slow invoicing".\n**Hannah Voss trusted exactly one tab of the 23-tab ops spreadsheet** — the one called "Hannah's view" — which is why Mira Okafor spoke to her before the kickoff rather than after.\n**Hannah Voss asked for "live" numbers at the ops review** and, asked what she would do differently with numbers from a minute ago rather than a quarter of an hour ago, said nothing. That answer settled the 15-minute refresh.\n**Hannah Voss's reaction to the staging deploy on 21 April 2026**, by message, was "finally".
wiki/people/ines-duarte.md	Ines Duarte (she/her)	**Ines Duarte is a data scientist at Harbor Analytics** and owns Driftwood, the six-week warehouse capacity forecast.\n**Ines Duarte reads Tidewater's tables through a read-only role** rather than copying them; her first idea was a copy into her own database, and Mira Okafor and [[tomas-lind|Tomas Lind]] both preferred one copy of the truth.\n**Ines Duarte's forecast is a seasonal baseline per warehouse adjusted for promotions**; she tried something more elaborate at her old job and it was worse on short histories.\n**Ines Duarte wanted Driftwood to be the first thing built on Tidewater that is not Tidewater**, as she told Tomas Lind before the 26 March 2026 1:1.\n**Ines Duarte keeps the carrier-clock-flagged rows** in her inputs, since only the dispatch dates matter to her.
wiki/people/priya-raman.md	Priya Raman (she/her)	**Priya Raman is Mira Okafor's co-author** on *Sparse and Hybrid Retrieval for Personal Field Notes*, and second author of the three.\n**Priya Raman owns the fix to the paper's dataset description** — the abstract and the results table do not give the same number of notes, which Tomas Lind flagged on 26 March 2026.\n**Priya Raman's framing is that personal notes are short, private and untitled**, so web retrieval results may not carry over — the argument the paper opens with.\n**Priya Raman gave the Leeds Data Meetup talk on 25 April 2026**, moved from 18 April because the venue was double-booked; the hybrid results drew the most questions.\n**Priya Raman cut Mira Okafor's related-work paragraph by half**, which Mira Okafor recorded on 9 April 2026 as fair.
wiki/people/sam-achebe.md	Sam Achebe (he/him)	**Sam Achebe is the analyst on Tidewater** at Harbor Analytics, and owns its KPI list and the one-line definition of each KPI.\n**Sam Achebe writes the KPI queries himself in SQL**, which is one of the four reasons Tidewater went to Postgres rather than DynamoDB.\n**Sam Achebe found two KPIs on the dev server that differed from the old spreadsheet by more than rounding** on 2 April 2026; both were the spreadsheet's fault — it counted cancelled shipments as late.\n**Sam Achebe presented the KPI list at the ops review himself**, at [[tomas-lind|Tomas Lind]]'s request, rather than having Mira Okafor present it for him.\n**Sam Achebe is not the Sam with the allotment plot** — that is Sam Whitlock.
wiki/people/sam-whitlock.md	Sam Whitlock (he/him)	**Sam Whitlock has the allotment plot next to Mira Okafor's** and has been there thirty years, with opinions about everything, including her potatoes.\n**Sam Whitlock's watering test is a finger in the soil to the second knuckle**: if it is dry there, water. That test is the reference the soil-moisture sensor calibrates against.\n**Sam Whitlock laughed at the idea of a soil sensor** on 26 March 2026. Mira Okafor's note: "I'm going to build one anyway."\n**Sam Whitlock's potato advice is to earth them up as soon as the shoots show** (16 April 2026).\n**Sam Whitlock is not the Sam on Tidewater** — that is Sam Achebe, the analyst.
wiki/people/tomas-lind.md	Tomas Lind (he/him)	**Tomas Lind is Mira Okafor's manager at Harbor Analytics**, and the third author on the Sparse and Hybrid Retrieval paper.\n**Tomas Lind asked for the Postgres-versus-DynamoDB case to be written down** rather than argued in the kickoff room, which is why the one-page note exists.\n**Tomas Lind's feedback to Mira Okafor on 26 March 2026**: the written, dated decisions are the best thing about how Tidewater is run, and she says yes to side requests too quickly.\n**Tomas Lind pushes work outwards**: he asked [[sam-achebe|Sam Achebe]] to present the KPI list at the ops review himself, and put Mira Okafor on the interview panel for the extra data engineer approved for the second half of 2026.\n**Tomas Lind wants Tidewater's tables documented** well enough that [[ines-duarte|Ines Duarte]]'s capacity forecast can build on them without Mira Okafor in the room.
wiki/profile/mira-identity.md	Mira Okafor — Identity	**Mira Okafor owns this vault**; every fact on this card was stated by the owner at setup or since, and nothing is inferred from a name.\n**Work**: Data engineer at [[harbor-analytics|Harbor Analytics]] since August 2022, and lead engineer on [[tidewater-dashboard|Tidewater]].\n**Where**: Leeds, United Kingdom.\n**What Mira Okafor's own CV says she does**: builds pipelines and the dashboards on top of them; interested in retrieval and in making personal data easier to find again.\n**Study**: MSc Information Science, University of Leeds, 2021, with distinction; BSc Mathematics, University of Lagos, 2019.\n**Languages**: English and Yoruba.\n**Outside work**: volunteers at the Leeds Data Meetup, helping run the monthly talks, and keeps an allotment.\n**How answers should read**: Short and direct.
wiki/profile/now.md	Now	**Driftwood** · `pending` · as of 28 Apr 2026: Introduced and scoped; read-only role agreed, columns list to come from Ines Duarte, first forecast due 30 June — [[driftwood-capacity-forecast|details]]\n**Tidewater** · `in-progress` · as of 21 Apr 2026: v1.2 on staging with all seventeen KPIs; production after a week of ops use and Hannah Voss's sign-off — [[tidewater-dashboard|details]]\n**Sparse and Hybrid Retrieval for Personal Field Notes** · `pending` · as of 2 Apr 2026: Submitted to the workshop, a day before the 3 April deadline; camera-ready due in May if accepted — [[sparse-hybrid-retrieval-paper|details]]
wiki/projects/decisions/driftwood-reads-tidewater-read-only.md	Driftwood Reads Tidewater Through a Read-Only Role	**Driftwood reads Tidewater's Postgres through a read-only role**, decided at the Driftwood intro meeting on 28 April 2026.\n**The alternative was a copy of the tables into [[ines-duarte|Ines Duarte]]'s own database**, which was her first idea and would have needed its own ingestion and drifted from the original.\n**[[mira-identity|Mira Okafor]] and [[tomas-lind|Tomas Lind]] both preferred the read-only role**, for one copy of the truth and nothing extra to keep alive.\n**The read-only role was promised before Driftwood existed**: the storage note of March 2026 already named a read-only role and a schema guide as the mitigation for other teams reading Tidewater's tables.\n**[[mira-identity|Mira Okafor]] owns the role and reviews the SQL**; [[ines-duarte|Ines Duarte]] owns Driftwood.\n**Nothing writes to Tidewater's tables but Tidewater**, which is the property the role exists to protect.
wiki/projects/decisions/tidewater-deadline-moved-to-15-may.md	Tidewater's Deadline Moved From 30 April to 15 May	**Tidewater's first version was due on 30 April 2026 and the deadline moved to 15 May**, decided at the status meeting on 14 April 2026.\n**The reason is the KPI list growing from twelve to seventeen** after the mid-April ops review, which needed new columns and a second pass through the dashboard layout.\n**The arithmetic**: twelve agreed at the kickoff, two merged into one on 9 April, six added by the ops review — which is how twelve became seventeen.\n**Growth in the KPI list was a named risk at the kickoff**, so the move was a foreseen cost rather than a surprise.\n**[[mira-identity|Mira Okafor]] predicted it before the review**: on 9 April 2026, where [[sam-achebe|Sam Achebe]] read [[hannah-voss|Hannah Voss]]'s "a few more" KPIs as five, her note reads "I think that means the deadline".\n**Staging on 21 April 2026 left room before the new date**, with production waiting on a week of ops-team use.
wiki/projects/decisions/tidewater-fifteen-minute-refresh.md	Tidewater Refreshes Every 15 Minutes, Not in Real Time	**Tidewater refreshes every 15 minutes**, decided at the status meeting on 14 April 2026; real-time refresh was dropped.\n**The deciding question was asked of the person who wanted live numbers**: [[hannah-voss|Hannah Voss]] was asked what she would do differently with numbers from a minute ago rather than a quarter of an hour ago, and said nothing.\n**A streaming prototype was built before the decision, not instead of it**, so the comparison was measured rather than argued — and it doubled the moving parts and needed an on-call rota nobody had asked for.\n**The streaming prototype is parked in its branch, not deleted**, so the option survives if the answer to that question ever changes.\n**The 15-minute refresh is a Postgres materialised view refreshed concurrently by Airflow**, taking about 40 seconds on dev and 52 on staging.\n**The refresh case was written down before it was needed**, following the pattern that worked for the storage choice.
wiki/projects/decisions/tidewater-late-definition.md	\"Late\" Means Delivered After promised_at	**In Tidewater, "late" means delivered after `promised_at`** — the date sales promised the customer — decided at the kickoff on 10 March 2026.\n**[[hannah-voss|Hannah Voss]] gave that definition** as the ops lead, and the ops floor's view of lateness is the one the dashboard reports.\n**Finance's meaning, invoiced after delivery, did not lose — it was renamed**: it ships as a separate KPI called "slow invoicing", measured in days from delivery to invoice.\n**The choice was made on purpose because both meanings were written down first**, on 9 March 2026, precisely so the kickoff would pick one rather than drift into one.\n**Shipments flagged for the carrier clock bug are excluded from "late"**, since a `delivered_at` before its `dispatched_at` cannot be measured against anything.\n**Before Tidewater nobody could tell the two apart** — the old spreadsheet marked shipments late without saying whether delivery or invoicing was the cause.
wiki/projects/decisions/tidewater-postgres-over-dynamodb.md	Tidewater Runs on Postgres, Not DynamoDB	**Tidewater runs on Postgres**, decided at the kickoff on 10 March 2026 against the platform team's default of DynamoDB.\n**The deciding reason is joins**: shipments, invoices and carriers are three tables every useful page crosses, and in DynamoDB each join becomes a denormalised copy to keep in step or several reads stitched together in code.\n**The second reason is that the questions are ad-hoc**: the ops team's filters change every week, and a relational model answers a new filter with a new `WHERE` clause rather than a new index and a backfill.\n**[[tomas-lind|Tomas Lind]] asked for the case in writing**, not argued in the room, which is why a one-page note went to the platform team the same week — before anyone asked for it.\n**The decision names its own expiry**: thousands of calls a second with fixed access patterns would favour a key-value store, and wanting events as they happen would change the ingestion before the database.\n**The platform team has not pushed back**, and [[tomas-lind|Tomas Lind]] told them on 14 April 2026 that the decision stands.
wiki/projects/driftwood-capacity-forecast.md	Driftwood	**Status as of 28 April 2026**: Driftwood was introduced and its read-only access agreed, with the first forecast due in front of the ops team by 30 June 2026.\n**Driftwood forecasts how full each of Harbor Analytics' three warehouses will be over the next six weeks**, so the ops team can book overflow space before it gets expensive.\n**[[ines-duarte|Ines Duarte]] owns Driftwood**; [[mira-identity|Mira Okafor]] reviews the SQL and owns the read-only role it reads through.\n**Driftwood is a separate project from Tidewater but reads Tidewater's shipment tables** rather than copying them, so there is one copy of the truth and no second ingestion to keep alive.\n**Driftwood's model is a seasonal baseline per warehouse adjusted for promotions**, not something more elaborate — [[ines-duarte|Ines Duarte]] tried that at her old job and it was worse on short histories.\n**Driftwood runs weekly** on Monday mornings as its own Airflow job, `driftwood_forecast_weekly`, which only reads and never ingests.\n**The ops team books overflow space when Driftwood's high estimate crosses 90% of capacity** for any week in the next four.
wiki/projects/sparse-hybrid-retrieval-paper-full-text.md	Sparse and Hybrid Retrieval for Personal Field Notes — Full Text	***Sparse and Hybrid Retrieval for Personal Field Notes* is reproduced here in full**, from the compiled source and as written.\n**The paper gives its collection size twice and the two figures differ** — 12,400 in the abstract, 12,040 in the Table 1 caption. Both are left exactly as printed, with a neutral note on each.\n**Every table is reproduced as a markdown table**, including Appendix A's example queries and the best method for each.\n**The one editorial addition anywhere in this node is the bracketed `[added: …]` note on each side of the note-count disagreement**; nothing else is changed from the source.\n**The number-of-notes question was still open with [[priya-raman|Priya Raman]]** as of 2 April 2026, so neither figure is marked as the right one.
wiki/projects/sparse-hybrid-retrieval-paper.md	Sparse and Hybrid Retrieval for Personal Field Notes	**Status as of 2 April 2026**: the paper was submitted a day before the 3 April deadline, with camera-ready due in May if it is accepted.\n**The paper compares BM25, dense retrieval and a hybrid of the two** on a collection of personal notes written by eleven volunteers over two years, with queries written by the notes' own authors.\n**The hybrid wins**: nDCG@10 of 0.74 against 0.68 for dense and 0.61 for BM25, and it is best or within 0.01 of best on every query type.\n**Which method wins depends on the query**: dense retrieval wins on longer descriptions, BM25 on names and codes where one rare token decides the match, and the hybrid's largest gain over both is on short vague queries.\n**The hybrid is deliberately simple** — reciprocal rank fusion of the top 100 results of each method, with the usual fusion constant of 60, and no fine-tuning.\n**The paper's authors are [[mira-identity|Mira Okafor]], [[priya-raman|Priya Raman]] and [[tomas-lind|Tomas Lind]]**, in that order, for the Workshop on Personal Knowledge Systems 2026.\n**The paper's own note count disagrees with itself** — the abstract gives 12,400 notes and Table 1 gives 12,040 — and that question was still open with [[priya-raman|Priya Raman]] on 2 April 2026.
wiki/projects/tidewater-dashboard.md	Tidewater	**Status as of 21 April 2026**: Tidewater v1.2 is on staging with all seventeen KPIs; production follows a week of ops-team use and [[hannah-voss|Hannah Voss]]'s sign-off, against a 15 May deadline.\n**Tidewater joins shipments and invoices in one view** for about fifteen people on Harbor Analytics' ops floor, replacing a 23-tab spreadsheet updated by hand every Monday of which only four tabs were used.\n**Tidewater runs on Postgres, not the platform team's default DynamoDB**, because every useful page joins shipments, invoices and carriers, and the ops team's filters change every week.\n**"Late" in Tidewater means delivered after `promised_at`** — the date promised to the customer. Finance's meaning, invoiced after delivery, is a separate KPI called "slow invoicing".\n**Tidewater refreshes every 15 minutes, not in real time**, after [[hannah-voss|Hannah Voss]] asked for live numbers and could name nothing she would do differently with them.\n**Tidewater's KPI list grew from the twelve agreed at kickoff to seventeen** after the mid-April ops review; [[sam-achebe|Sam Achebe]] owns it and writes its queries himself.\n**[[mira-identity|Mira Okafor]] counted seven weeks from kickoff to staging** on 21 April 2026, and her reading is that the fast parts were the ones written down early and the slow part was the KPI list, which nobody wrote down until the ops review forced it.
wiki/projects/tidewater-data-model.md	Tidewater Data Model and Pipeline	**Tidewater has four tables**: `shipment`, `invoice`, `carrier`, and a thin `order_ref` holding the prefixed and unprefixed order numbers side by side.\n**A shipment carries three dates** — `dispatched_at` (the carrier's depot scan), `promised_at` (what sales told the customer) and `delivered_at` — and "late" is measured against `promised_at`.\n**Ingestion is one Airflow job, `tidewater_ingest_daily`**, at 02:00 with two retries twenty minutes apart; every load replaces a whole day, so rerunning a day is safe.\n**Two years of history — about 2.1 million shipments and 1.6 million invoices — were backfilled by `tidewater_backfill_once`** on 26 March 2026, oldest day first, in just under four hours.\n**About 3% of shipments have `delivered_at` before `dispatched_at`** from one carrier's handheld-scanner firmware bug; those rows are flagged and kept, not dropped, and excluded from "late".\n**An index on `invoice.invoice_date` cut the heaviest page from about two and a half minutes to about 1.4 seconds**, alongside the existing index on `order_ref`.\n**Seventeen KPIs ship in v1.2**, each with a one-line definition by [[sam-achebe|Sam Achebe]]; three of them needed an explicit unit.
wiki/projects/tidewater-postgres-note-full-text.md	Tidewater: Why Postgres, Not DynamoDB — Full Text	**The one-page Postgres note is reproduced here in full**, as Mira Okafor wrote it for the platform team after the Tidewater kickoff of 10 March 2026.\n**The note gives four reasons for Postgres**: the dashboard needs joins, the questions are ad-hoc filters, the data is small, and the team already writes SQL.\n**The note answers DynamoDB's three advantages rather than ignoring them** — scaling, no server to patch, and being the platform default — and says why none of them decides this case.\n**The note names what would change the answer**: thousands of calls a second with fixed access patterns, or the ops team wanting events as they happen.\n**The note's mitigations are an index-as-you-build habit, a read-only role and a schema guide**, so nobody writes to Tidewater's tables but Tidewater.
wiki/tooling/excalidraw-drawings.md	Excalidraw Drawings	**Drawings stay editable Excalidraw files** — a design rule, not a preference — at `Excalidraw/<topic>/<name>.excalidraw.md`, never inside `wiki/` and never swapped for a PNG.\n**A note embeds the live drawing** as a figure and transcribes it, adding `<!-- drawing-hash: … -->`: grep reads the text, never the drawing (D72).\n**The build catches a drawing edited after its transcription**: the builder warns and the audit fails until the text and hash are updated.\n**The `vault-excalidraw` skill** makes and changes drawings round by round with the owner; it lives in `.claude/skills/vault-excalidraw/`.\n**`tools/excalidraw.js` does the editing and rendering**, running the Excalidraw build bundled in the vault's own Excalidraw plugin in a headless Chromium browser, offline — about two seconds a render.\n**The live canvas** is yctimlin's `mcp-excalidraw-server` 2.0.0, for drawing together in a browser, Mermaid import and excalidraw.com share links, made only when the owner asks.\n**The skill was built, not installed**: coleam00's and yctimlin's skills clashed with each other and with the vault's rules, so it keeps their design method and canvas and adds the vault's rules.\n**Drawings save uncompressed and no formatter may touch them** (D71), so git diffs are readable and nothing reformats the JSON below "# Excalidraw Data".
wiki/tooling/notebooklm-compile-support.md	NotebookLM in the Compile	NotebookLM is a **compile instrument, never a source and never in the query path** — it answers only from the sources it is handed, so it cannot know a claim this vault later corrected (D74).\nTwo sanctioned uses: **batch triage before compile step 1** and **a reader inside the D38 verification pass** (step 5). Both are optional, and shape candidates rather than content.\n**Every finding is confirmed against the file in `raw/` before it changes a node**, and the node cites that file. The builder fails a claim attributed to NotebookLM outside a log or verbatim node.\n**Question phrasing decides fidelity.** A fidelity question names the places to check, demands each quoted, and requires an explicit statement about disagreement; a casual one silently picks a side.\nMeasured in Vifert's vault on 2026-09-18 against known ground truth: sixteen table values exact, two dated log entries reproduced character for character, and a paper's internal contradiction located and flagged.\nThe same session reproduced a **retired claim** — a person's corrected employer — faithfully, because the stale export it had been handed still said so, though the claim was fenced in `probes.json`.\n**A card lookup beats a notebook query on every axis**: 92 ms and ~220 tokens, offline and deterministic, against 18–23 s on rate-limited undocumented endpoints.\n**Uploading sources is the owner's call**, made once at setup and recorded in `/vault-compile` § 4 (`.claude/skills/vault-compile/SKILL.md`).
wiki/tooling/obsidian-plugins.md	Obsidian Plugins	**Excalidraw is the one required plugin**: the drawing tools run on its engine. `node tools/install-excalidraw.js` installs a pinned release, checksum-verified, and keeps the shipped settings.\n**Calendar, Iconize and Templater are recommended**, installed by the owner from Obsidian's community browser; each is configured the moment it is installed, because its settings ship in `.obsidian/plugins/<id>/data.json`.\n**No plugin runs outside Obsidian**, so Claude never calls one; it edits the files and settings a plugin reads.\n**The build checks a plugin's settings only once the plugin is installed** (D79); a vault without Excalidraw fails its build with the install command.\n**Plugin code is never committed**: only settings travel with the repository, so a clone is under a megabyte and carries nobody else's code.\n**A plugin the owner adds is theirs to configure** — kept away from logs, verbatim full texts and `Excalidraw/` if it can rewrite notes.
wiki/tooling/second-brain-architecture-layout.md	Second Brain Folder Layout	**Level 1 under `wiki/` is always the topic**; level 2, when present, is the node's kind (`decisions/`, `worklog/`) or `assets/`. Nothing goes deeper than three levels.\n**`raw/` is an inbox and `raw/_compiled/` is disposable** — neither is ever in the query path, and anything sitting in `raw/` outside `_compiled/` is uncompiled by definition.\n**A client or employer engagement is self-contained**: when one has its own topic, everything about it lives under `wiki/<engagement>/`, so the whole engagement can be archived as one folder. People are the exception, since a person outlives a project.\n**Folders cost nothing at query time** — queries grep the index rather than walk directories, and a deeper path adds about three tokens per row.\n**Folders may encode only stable properties** (topic, kind), never status or recency, because a folder that is wrong until someone moves the file is a stale index by another name.\n**Drawings cannot live under `wiki/`** — they sit in `Excalidraw/<topic>/`, mirroring the wiki topics one level deep (D68).
wiki/tooling/second-brain-architecture.md	Second Brain Architecture	**Mira Okafor's second brain**, Obsidian + Claude Code at `a benchmark copy`, on the architecture Vifert designed and built. It serves four jobs: retrieval, idea dump, daily updates, and shared working context.\n**The one design metric is query cost.** Capture may be arbitrarily slow; answering targets **30–50× cheaper** than loading source material — roughly 350–550 tokens for a point lookup.\n**The central idea: one file need not be both cheap to read and complete.** The *answer surface* is hard-capped at 8 bullets / 1500 bytes; the *body* is uncapped. Retrieval reads the surface; only depth questions touch the body, and then only exact lines.\n**Five generated index files** are the backbone — `_index` (route), `_cards` (answer), `_sections` (exact line ranges), `_links` (edges), `_mentions` (people over time) — plus a generated [[now|Now]] page. All grepped, never read whole.\n**Nodes declare a `kind`**, which sets the body budget and read path. Logs are uncapped because they are append-only and read by date range.\n**`raw/_compiled/` is disposable.** Day-level records live in the logs, named entities in `detail` nodes, papers as verbatim full text with figures transcribed.\n**Folders are for browsing, not cost**: topic first, then only `decisions/`, `worklog/` or `assets/`. The rebuild script validates all of it.
