wiki/tooling/second-brain-architecture-figure.md	Figure 1 — How the second brain works	22	167	Figure 1: capture, graph, build, index, answering — with the guards under them, and what the agent loads beneath those.* The drawing is editable in Ob
wiki/tooling/second-brain-architecture-figure.md	Related	168	172	[[second-brain-architecture|Second brain architecture]] — the design the drawing shows, and why it is shaped this way. - [[excalidraw-drawings|Excalid
wiki/tooling/second-brain-architecture-layout.md	Key Takeaways	12	20	Level 1 under `wiki/` is always the topic**; level 2, when present, is the node's kind (`decisions/`, `worklog/`) or `assets/`. Nothing goes deeper th
wiki/tooling/second-brain-architecture-layout.md	Every path and what it holds	21	42	Path | Role | | --- | --- | | `raw/` | Inbox for source documents; anything sitting here is uncompiled by definition | | `raw/daily/` | Daily notes wr
wiki/tooling/second-brain-architecture-layout.md	Why subfolders do not change query cost	43	54	Queries never walk folders — they grep the index, where a deeper path adds about three tokens per row. Folders exist for the owner's browsing and to k
wiki/tooling/second-brain-architecture-layout.md	Related	55	59	[[second-brain-architecture|the whole machine]] — the hub this layout belongs to, with the architecture drawing. - [[vault-operations|how the vault is
wiki/tooling/second-brain-architecture.md	Key Takeaways	12	21	{{OWNER_NAME}}'s second brain**, Obsidian and a coding agent at `{{VAULT_PATH}}`, on the architecture Vifert designed and built. It serves four jobs: 
wiki/tooling/second-brain-architecture.md	The Whole Machine	22	32	The whole machine is drawn in [[second-brain-architecture-figure|the architecture drawing]], whose node holds the full transcription. It shows five st
wiki/tooling/second-brain-architecture.md	Why It Is Shaped This Way	33	44	In Vifert's vault the first build capped every article at ~120 lines. That looked efficient and was not: it silently discarded **all 78 dated tracker 
wiki/tooling/second-brain-architecture.md	Measured Costs	45	58	Measured in Vifert's vault against its ~16,800-token naive baseline (all source material in context). This vault measures its own whenever the owner t
wiki/tooling/second-brain-architecture.md	Known Failure Modes	59	70	Broad card greps.** A term matching four cards costs ~1000 tokens and drops   to 17×. Route on `_index.tsv` first, then pull one card. - **Missing ali
wiki/tooling/second-brain-architecture.md	Lineage	71	84	This architecture was designed and built by **Vifert** in his own vault, with Claude Code, between 9 and 18 September 2026, and shared as a template —
wiki/tooling/second-brain-architecture.md	Related	85	95	[[second-brain-architecture-layout|the folder layout in full]] — every path and what it holds,   and why nesting costs nothing at query time. - [[vaul
wiki/tooling/vault-capture-protocol.md	Key Takeaways	12	21	A work update for a self-contained engagement** goes to its `wiki/<engagement>/worklog/<prefix>-YYYY-MM.md`; **any other dated update** to `wiki/journ
wiki/tooling/vault-capture-protocol.md	Where Each Input Lands	22	41	Input | Destination | Kind | | --- | --- | --- | | "Log this" / a dated update on a self-contained engagement's work | `wiki/<engagement>/worklog/<pre
wiki/tooling/vault-capture-protocol.md	Rules That Keep Capture Cheap To Query	42	69	Answer surface stays tight.** `## Key Takeaways` is capped at 8 bullets and   1500 bytes however long the body grows. Detail goes in the body. - **Log
wiki/tooling/vault-capture-protocol.md	Related	70	78	[[vault-skills|Vault skills]] — documents and daily notes wait in `raw/` for `/vault-compile`. - [[vault-operations|Vault operations]] — querying, git
wiki/tooling/vault-image-rules.md	Key Takeaways	12	21	Text is canonical; the image is a view.** Grep cannot see pixels, and reading one image costs ~1,000–1,600 tokens — more than three whole lookups — so
wiki/tooling/vault-image-rules.md	Why Text, Not Pixels	22	29	A point lookup in this vault costs about 350–450 tokens. An image read by a model costs roughly width × height / 750 tokens — about 1,000–1,600 for a 
wiki/tooling/vault-image-rules.md	Transcription By Image Type	30	41	Image | Transcription | | --- | --- | | Architecture, pipeline, flowchart | a Mermaid flowchart with every box, arrow and label — Obsidian renders it,
wiki/tooling/vault-image-rules.md	Files	42	55	Location**: the `assets/` subfolder of the topic that owns the node, so a   client's images stay inside the client's folder. - **Name**: `<owner-node-
wiki/tooling/vault-image-rules.md	Where A Paste Lands	56	77	The vault's `.obsidian/app.json` sets `attachmentFolderPath: ./assets`, so Obsidian drops a pasted image, as `Pasted image ….png`, into an `assets/` f
wiki/tooling/vault-image-rules.md	Drawings	78	84	An Excalidraw drawing is the one figure that stays editable: a node embeds the live drawing, not a PNG, and its transcription records a `drawing-hash`
wiki/tooling/vault-image-rules.md	Related	85	89	[[vault-capture-protocol|Vault capture protocol]] — where images land. - [[vault-operations|Vault operations]] — the tooling that validates them. - [[
wiki/tooling/vault-operations.md	Key Takeaways	12	21	The query ladder: route on `_index.tsv`, then pull exactly one card from `_cards.tsv`** — the prime directive's 30–50× target, which `node tools/audit
wiki/tooling/vault-operations.md	The Five Index Files	22	34	File | Holds | Use for | | --- | --- | --- | | `_index.tsv` | path, title, topic, kind, status, aliases (+ generated US/UK spellings, hyphen-free form
wiki/tooling/vault-operations.md	Node Kinds And Their Budgets	35	46	kind | body cap | read path | | --- | --- | --- | | `hub` | 200 lines | card | | `detail` | 350 lines | exact section range | | `log` | uncapped | dat
wiki/tooling/vault-operations.md	The Audit Routine	47	67	The audit covers index consistency, the alias probe, **must-route** terms that have to reach a specific node, spelling probes that must genuinely test
wiki/tooling/vault-operations.md	Defect Discipline	68	89	Every defect is closed in four steps, in the same session: **fix** the instance; find the **root cause**; **prevent the class** — a mechanical guard f
wiki/tooling/vault-operations.md	Environment	90	106	PDFs**: PyMuPDF (`import pymupdf`) for reading-order text, page renders,   figure crops and embedded images; pdfplumber and PyMuPDF for tables;   pdfm
wiki/tooling/vault-operations.md	Where The Rules Live	107	140	`AGENTS.md` is an always-on core: every session and every subagent loads it — Claude Code through `CLAUDE.md`, which imports it whole — so its size is
wiki/tooling/vault-operations.md	Related	141	150	[[vault-skills|Vault skills]] — `/vault-audit` and `/vault-deep-audit` run the audit; only the owner starts them. - [[second-brain-architecture|Second
wiki/tooling/vault-skills.md	Key Takeaways	12	21	Compiling `raw/` and auditing the vault run only when the owner types the command** — `/vault-compile`, `/vault-audit` or `/vault-deep-audit` (D78, in
wiki/tooling/vault-skills.md	The Skills	22	32	Skill | Who starts it | What it does | | --- | --- | --- | | `/vault-compile [path…]` | the owner only | Compiles what waits in `raw/`: provenance, ve
wiki/tooling/vault-skills.md	What Is Gated	33	38	Gated**: compiling anything in `raw/` outside `raw/_compiled/`; running `node tools/audit.js`; any vault-wide health check. - **Not gated**: quick cap
wiki/tooling/vault-skills.md	Why Skills, Not Only A Rule	39	42	Vifert asked on 19 September 2026, in the vault this template comes from, that nothing be compiled from `raw/` and no audit run unless he asks — the a
wiki/tooling/vault-skills.md	Where Things Moved	43	51	Was | Now | | --- | --- | | `AGENTS.md` § Capture Protocol → Compile Procedure | `/vault-compile` § 2 | | `AGENTS.md` § NotebookLM (full) | `/vault-co
wiki/tooling/vault-skills.md	The Vault's Agents	52	63	Two subagent definitions in `.claude/agents/` (D87). Both are read-only and set `omitClaudeMd: true`: a subagent otherwise loads the whole manual (`CL
wiki/tooling/vault-skills.md	Related	64	70	[[vault-operations|Vault operations]] — the tools the skills run. - [[vault-capture-protocol|Vault capture protocol]] — what is captured directly, and
wiki/tooling/vault-tag-facets.md	Key Takeaways	12	21	Vault tags are nested `facet/value`** — `tech/pyspark`, `rel/co-author`, `field/nlp` — a design adopted in Vifert's vault on 16 September 2026, when 2
wiki/tooling/vault-tag-facets.md	Why Nested	22	29	In Vifert's vault, on 16 September 2026, he asked the question he had asked about subfolders: why no nested tags — would they make the vault better, o
wiki/tooling/vault-tag-facets.md	The Facets	30	45	facet | answers | examples | | --- | --- | --- | | `org/` | which organisation, outside its own topic folder | `org/acme` on a person, `org/state-univ
wiki/tooling/vault-tag-facets.md	Rules	46	56	Registered facets only.** A new facet is added to `TAG_FACETS` in `tools/lib/rules.js` before any node uses it. - **Lowercase kebab-case values**, one
wiki/tooling/vault-tag-facets.md	Query Patterns	57	66	question | command | reads | | --- | --- | --- | | who are my co-authors? | `cut -f1,7 wiki/_index.tsv \| grep 'rel/co-author'` | 14 rows, ~220 tokens
wiki/tooling/vault-tag-facets.md	What The Migration Did	67	75	Run by script on 16 September 2026, because a rename in Obsidian's UI cannot be driven from the command line. - **206 flat tags → 171 faceted tags**, 
wiki/tooling/vault-tag-facets.md	Related	76	81	[[second-brain-architecture|Second brain architecture]] — the index layer that tags sit in. - [[vault-capture-protocol|Vault capture protocol]] — tagg
